No,Salary
35127,36856.48840841267
35128,80295.74090329395
35129,83427.04505430369
35130,79802.99341087326
35131,74998.33326164825
35132,33522.91328667062
35133,32009.640536757313
35134,128002.78160055394
35135,14546.065114916826
35136,41691.842785503664
35137,90721.67504408631
35138,75342.34693296754
35139,152776.55192602356
35140,29064.233621559695
35141,57891.130125877295
35142,20547.284545057846
35143,20747.67646610237
35144,12785.25388218952
35145,43254.940672938574
35146,86416.16555116014
35147,41884.90925709765
35148,60092.78246507359
35149,62538.15693306123
35150,23924.448723405676
35151,7111.31497929629
35152,80280.39814240528
35153,120004.74651319401
35154,26948.216433055593
35155,109004.17474734088
35156,37606.39867713229
35157,102154.35559245967
35158,11223.9711811433
35159,160139.06150614173
35160,17986.869418799906
35161,61201.645683525785
35162,15730.588516713524
35163,103078.19174200474
35164,33786.886845648085
35165,1641.284509978405
35166,74567.53188085594
35167,88261.82387640979
35168,7601.556918158345
35169,113127.11995049262
35170,13284.826291087433
35171,18038.5104268138
35172,114517.23632399806
35173,32060.8790175814
35174,127588.1733228834
35175,11526.808445861145
35176,18741.541709812427
35177,71364.67836486
35178,123373.75222734988
35179,103785.31165599766
35180,17855.576303695103
35181,8697.548880401457
35182,107006.28201342147
35183,25427.703539346767
35184,44839.72538753409
35185,24316.45990451965
35186,59940.63417192405
35187,34825.62749076456
35188,117393.09410337327
35189,26805.277188018943
35190,5037.720180139655
35191,48468.03396816077
35192,31732.425310781895
35193,44960.92154109118
35194,18788.01903514518
35195,51831.23841777901
35196,82576.55941215527
35197,96974.61406099846
35198,4648.307671433745
35199,81396.29544639497
35200,66571.00428417372
35201,31668.425171517796
35202,61861.63375435033
35203,78318.29906455436
35204,6338.620674395734
35205,72973.15144802071
35206,41812.902457721764
35207,78647.69148936964
35208,66771.70662889327
35209,78316.30510313445
35210,83965.4187842375
35211,89058.51317776069
35212,111557.68786077359
35213,93114.22179290466
35214,114012.9234663153
35215,9392.999899990777
35216,68256.5411845406
35217,27383.650694005868
35218,55961.00976701739
35219,101277.82925027027
35220,46287.840071285675
35221,11695.14175141945
35222,28342.580605223557
35223,78881.4887279249
35224,73014.59119272446
35225,59276.01147605003
35226,25982.70819406466
35227,96276.34369156319
35228,81573.44126563877
35229,77069.7702351986
35230,77050.75273220718
35231,92113.32366369173
35232,13805.524413982628
35233,137002.56387296796
35234,52687.88140301271
35235,144630.11997793338
35236,12522.253322548364
35237,81000.5681101832
35238,101605.99653326551
35239,71732.49296590942
35240,10330.684444877634
35241,28887.696695134076
35242,93879.79336941603
35243,124305.26053948351
35244,10222.278600979145
35245,15290.777438703546
35246,114307.36323319486
35247,40334.69228573371
35248,35535.78434422251
35249,107121.77184346765
35250,65480.836771034505
35251,38186.444447547416
35252,49384.625687139676
35253,78676.78800954143
35254,107891.19513538062
35255,37877.45946586718
35256,66914.73978560446
35257,18084.09971823776
35258,82512.21221297083
35259,141086.15143732913
35260,105247.43007784718
35261,100738.97719808028
35262,9955.397850260864
35263,13830.913994507804
35264,71234.06165621996
35265,118062.06754434819
35266,22089.851663656016
35267,42444.59064618214
35268,111361.88239181871
35269,127987.00717750564
35270,75587.86413546428
35271,117839.5275349974
35272,67526.00409817223
35273,107318.46128114349
35274,84299.61684907886
35275,36034.79085663293
35276,115022.81677423794
35277,64020.09905870674
35278,82121.31143228416
35279,33564.00679817236
35280,134773.72040667577
35281,34760.43880371312
35282,32605.843748014177
35283,58145.76891502255
35284,52451.961980241744
35285,49507.3524295964
35286,115743.6815225302
35287,102474.20110305579
35288,67593.0928110601
35289,16766.99515886323
35290,64804.766800688965
35291,48195.09172168849
35292,141528.3844349222
35293,37527.86399527749
35294,16259.30959043818
35295,38528.5206024189
35296,81097.26542764864
35297,19988.004775865935
35298,112651.02904334659
35299,21153.45002043734
35300,190471.72703858014
35301,11788.12595625837
35302,100989.80966762752
35303,48514.54768422838
35304,74035.869013891
35305,92702.40444807203
35306,17147.635233933317
35307,3752.680467574839
35308,108572.7934679017
35309,9074.651561074385
35310,87104.77743891338
35311,21052.574554281553
35312,136075.66108981427
35313,47464.572099429126
35314,119392.04389092514
35315,8583.297509873933
35316,31582.250807112243
35317,37654.65638789561
35318,32645.844769195497
35319,9009.11975552263
35320,-3029.502769795283
35321,118939.54197225903
35322,79778.20646588874
35323,63772.542292179205
35324,18390.524794739256
35325,8547.719167496945
35326,32080.49493363288
35327,183467.6724678943
35328,32518.170883462008
35329,66921.15779844602
35330,123269.34575068126
35331,3355.0431842151056
35332,44978.610022907356
35333,4665.294540462066
35334,36287.23551109399
35335,68369.1574077918
35336,77486.19657073393
35337,113415.49129754744
35338,111794.10387336489
35339,52316.43442139426
35340,16671.90356273596
35341,124010.96168628139
35342,26743.954466287414
35343,91300.45079568322
35344,63639.297281876024
35345,48658.39711037991
35346,47632.59589591478
35347,110453.38912450706
35348,59807.92143739475
35349,74310.87815986972
35350,52243.406035733744
35351,11101.015211384689
35352,103594.17508513638
35353,33272.33124298918
35354,117117.69609102272
35355,33598.23735316358
35356,17393.131272693114
35357,81013.86468799518
35358,6805.123337732799
35359,50254.09922568136
35360,60082.72565413123
35361,82217.22511384216
35362,54553.354231024205
35363,74529.75876545903
35364,3799.352144535066
35365,67526.14685156004
35366,170260.31627479172
35367,21351.025890349374
35368,10479.374945623302
35369,88290.58147435958
35370,41032.80773464645
35371,31658.41580109139
35372,15066.867155982307
35373,36644.04214068405
35374,78703.1967609647
35375,17378.438046312276
35376,50313.050471109265
35377,46764.108517804474
35378,15581.773907636305
35379,89251.99796725696
35380,22037.29492692488
35381,57216.36189519602
35382,34506.4388490224
35383,12105.245833155874
35384,83967.69702317857
35385,124912.72985369943
35386,35139.14308224548
35387,91998.29017562729
35388,75050.3278012273
35389,-4935.147710790905
35390,83688.48556494521
35391,92961.1905603024
35392,97388.4101510596
35393,37497.62452563194
35394,90284.21650959381
35395,79079.15990959054
35396,16400.421564718064
35397,8866.441691273758
35398,77866.12504973926
35399,3702.8399452858166
35400,111345.67049250889
35401,95854.93488847894
35402,61607.093876960564
35403,132059.64957469425
35404,75635.81215623612
35405,64392.46221672585
35406,7769.07747114045
35407,90743.35066606425
35408,39994.378976187116
35409,37977.399803636545
35410,33096.930070310125
35411,115410.14091368549
35412,32260.517211541373
35413,20992.423222706646
35414,14031.6987385079
35415,11587.665567223648
35416,124924.47491774547
35417,61470.32816115719
35418,10036.715316735765
35419,104212.03386012436
35420,69176.91629374606
35421,33947.31806891994
35422,10613.270951952925
35423,28540.236893374815
35424,71462.25147774309
35425,64442.433601756864
35426,11156.380278456927
35427,83260.18967390084
35428,87584.42208932496
35429,23974.869182489936
35430,22916.59812760639
35431,113224.59363015706
35432,53480.94664095885
35433,80188.35492218062
35434,83068.15857387893
35435,25489.100722182764
35436,110180.16568576114
35437,17592.600932629568
35438,108508.9658242442
35439,85588.16855231213
35440,174732.5385757222
35441,65415.66212400919
35442,107098.25014638582
35443,41478.42121981502
35444,48948.873569449854
35445,50889.33015952814
35446,27515.123445022073
35447,83114.62386570884
35448,11632.258751092035
35449,154083.25807504973
35450,64316.91331366263
35451,85759.56520012575
35452,103611.97331032636
35453,149437.30695609777
35454,75940.30312819444
35455,-1477.311084589744
35456,62526.17075492849
35457,12083.087337838884
35458,114097.27068243257
35459,68534.26139150417
35460,180650.69601432333
35461,30841.423687824255
35462,55570.28910248542
35463,87729.91270367487
35464,94892.90140908964
35465,60262.54837451823
35466,58894.46136174721
35467,33631.44521844834
35468,88376.26575844496
35469,114596.49912563813
35470,41333.431446974486
35471,11623.20162939153
35472,88069.91487558419
35473,72410.0841862578
35474,27659.20593826712
35475,65726.74334378136
35476,142192.0505035801
35477,55169.212276878585
35478,26302.45178220077
35479,120539.25200499406
35480,77422.39162938201
35481,73749.45909229509
35482,75645.82031934058
35483,87762.82218303913
35484,55087.16089430271
35485,27064.228264840323
35486,6752.04185599584
35487,27536.252829900448
35488,42475.65684592804
35489,8443.531857568712
35490,29552.43382546011
35491,60236.78069854569
35492,56638.11938453414
35493,115641.34174257435
35494,72350.95561822208
35495,41415.15122725427
35496,41447.00067136876
35497,112243.55124547303
35498,50521.66448339341
35499,147071.67165998803
35500,120767.00585004104
35501,114271.01451135028
35502,93539.11932454421
35503,44023.914690239835
35504,44070.717944162054
35505,12939.524679155531
35506,77168.58470639534
35507,37102.61322167346
35508,130462.96697082341
35509,25169.783433670105
35510,128876.59821434111
35511,86886.10547324787
35512,309.2065449884985
35513,168911.60310813558
35514,70352.55647675197
35515,11938.977325487638
35516,29972.550113606416
35517,39968.881216724316
35518,62134.30024235116
35519,59184.87113565189
35520,6262.565067859899
35521,52352.266289654435
35522,67845.94515623176
35523,37437.34688531194
35524,126904.53037238613
35525,122768.10476007023
35526,53478.857868762934
35527,17831.446697448402
35528,79142.21701392089
35529,66165.98500335857
35530,105659.48919531149
35531,14366.278450611615
35532,147679.67921064308
35533,32820.3557563234
35534,110826.42066982026
35535,44092.22305453168
35536,112945.46242660675
35537,19685.048748109337
35538,60764.279207487176
35539,16252.493167596513
35540,29669.911646615787
35541,113214.37921991618
35542,42012.782383725564
35543,110656.47119710407
35544,43121.40251040624
35545,34237.83304283403
35546,48983.380644574805
35547,66443.62626879537
35548,62449.104996368755
35549,68029.42973988748
35550,104632.81850483833
35551,100886.15886287933
35552,58923.3177607678
35553,111054.09441778187
35554,90950.89698132777
35555,-336.86506710534564
35556,57682.01604595828
35557,12418.341131512649
35558,41616.44556996934
35559,53553.83594865393
35560,34713.68564812587
35561,40269.67951819071
35562,36930.6364567624
35563,88874.11686722173
35564,29252.964255222927
35565,72632.59632257836
35566,89641.06797142883
35567,60742.17738086502
35568,36245.15123620327
35569,92729.80692531026
35570,52111.937258734
35571,65024.63110400988
35572,95268.0108871561
35573,39303.04167768655
35574,63987.18703355195
35575,13769.620501188414
35576,41603.4104123617
35577,28410.929552615227
35578,23232.29104571818
35579,40444.84527894002
35580,35293.31923380713
35581,55695.64279389374
35582,55365.42130267348
35583,120042.73726287248
35584,17030.963647773162
35585,60007.533117189385
35586,13927.083558015802
35587,450.92240506791427
35588,8246.198781263252
35589,21701.19707127664
35590,26986.055911628537
35591,60495.43598117743
35592,147104.5806383834
35593,81644.16238082013
35594,26649.26880452541
35595,9021.370172204246
35596,56703.25227765172
35597,37618.93030871745
35598,11728.65320353228
35599,93993.66487095156
35600,66109.56946224619
35601,111743.10950987069
35602,284.30598573845816
35603,127566.16571867073
35604,44028.35424342831
35605,-888.4683251055892
35606,19392.78242668984
35607,104929.77753349252
35608,4532.807338518104
35609,42113.04245607343
35610,103765.89356242974
35611,15136.080046445437
35612,157184.987414945
35613,52364.25700197642
35614,15649.375535377449
35615,35124.653262066946
35616,30617.89865632904
35617,24313.73430737061
35618,140115.045272742
35619,25352.190877740853
35620,71601.62797464701
35621,5127.87170194574
35622,67453.18038521498
35623,104515.34836091704
35624,41559.479400899014
35625,91466.12463328824
35626,32539.846949598224
35627,94688.2079022038
35628,29889.095452421196
35629,12237.841774650942
35630,83432.69438514464
35631,99254.72508162714
35632,61283.7417895752
